contract	00087488;00241457;00244786;00305890;00365841;00890307;01282077;01390440;02415071
take	00087488;00173351;00524175;00525762;00558481;00601387;00626148;00671680;00676526;00736077;00758121;00760378;01004785;01103241;01153576;01159300;01216829;01429760;01846632;01934453;01986409;02003830;02080104;02081903;02113499;02205920;02210054;02211401;02212900;02213319;02214527;02214718;02240906;02241406;02272834;02399325;02596409;02605633;02634015;02707070;02722977;02747421
catch	00087740;00461312;00544096;00591299;00601230;00727710;00727971;01084847;01157556;01217985;01330498;01330694;01383031;01403769;01441809;01482779;01483099;01508590;01741988;01810472;02022224;02114099;02122438;02155378;02193614;02193844;02253107;02516571;02767092
catch cold	00087872
poison	00088091;00533509;01326002;01326457;02586763
intoxicate	00088284;01193027;01815703
infect	00088465;00089502;00606893;02586322
taint	00088465;01540747
superinfect	00088724
smut	00088906;00210907;00287558;00584836
disinfect	00089076
chlorinate	00089354;00186712
canker	00089725;00089827
traumatize	00089938
traumatise	00089938
shock	00089938;00090138;01388962;01564495;01786841;01813031;01814414
galvanize	00090265;01269459;01825572
galvanise	00090265;01269459;01825572
mutilate	00090460;00293434;00549830
mar	00090460;00478872
maim	00090640
twist	00090876;00143734;00934760;01225209;01225746;01282617;01352175;01872363;01899512;02744576
sprain	00090876
wrench	00090876;01351812;01352175;01872773
turn	00090876;00125649;00138328;00145958;00249273;00283283;00459426;00796302;01154355;01227779;01282617;01439155;01587371;01745745;01911251;01913805;01955796;01956067;02093687;02094251;02094702;02100445;02216730;02568340;02632685;02633015
wrick	00090876
rick	00090876;01506368
subluxate	00091265
cripple	00091399;00226258
lame	00091399
hamstring	00091603;01803640
disable	00091720;00513267
invalid	00091720;02409926
incapacitate	00091720;00513267
handicap	00091720;01087885;01088285
hock	00091956;02352216
devolve	00092045;02234332;02397527
deteriorate	00092045;00208905
degenerate	00092045
recuperate	00092442;00092915;00529419;02254246
recover	00092442;00529419;01339223;02231615;02252785;02254246
convalesce	00092442
snap back	00092772
relapse	00093079;00269051
lapse	00093079;00204947;00352478;01976145;02076777;02308741
recidivate	00093079
regress	00093079;00250199;00387981;00492392
retrogress	00093079;00250199
fall back	00093079;01116231;01908113;02001894;02043160;02596228
languish	00093345;00390663;01809651
fade	00093345;00225077;00422644;00422870
waste	00093529;00389306;00390077;00390663;01160479;01163403;01329983;02071817;02228261;02273196
rot	00093529;00210263
atrophy	00093733
hypertrophy	00093907
fledge	00094066;01673687;02545848
feather	00094066;01127254;01127390;01275362;01275479
grow	00094214;00125649;00231172;00231983;00246343;00251067;00251425;00544490;01743695;02630344
develop	00094214;00171865;00234758;00252905;00254647;00340274;00343635;00403037;00411945;00544490;00546637;00604693;00927844;01076902;01077094;01472252;01630984;01742478;01742655;02143239;02630344
produce	00094214;01624592;01743695;01756303;01756692;02145619;02161530
acquire	00094214;00525762;00546637;00599310;02215637;02293158;02701220
regrow	00094766
spring	00095025;00937859;01896097;01967949;02629987
sprout	00095131;00357986
stock	00095131;02290237;02328055;02328282;02334574;02334729;02334879
tiller	00095349
leaf	00095501;02094104;02157453
pod	00095624;00198432
teethe	00095744
ankylose	00096018;00096150
ancylose	00096018;00096150
pupate	00096274
work up	00096402;00252156;00253876;00254163
fester	00096520
maturate	00096520;00248912;00251067
suppurate	00096520;00096933
draw	00096783;00143158;00197965;00328792;00431761;00477896;00557670;00677820;00732743;00989103;01080443;01117608;01201647;01214794;01245712;01245862;01362135;01450719;01507886;01541851;01585566;01646839;01647006;01694189;01694711;01764144;01858118;01999243;02092374;02102078;02107440;02298109;02316367;02489153;02634913;02747982
mature	00096933;00248912;00250855;00251067;00579075;00928127
necrose	00097148
gangrene	00097148
mortify	00097148;01803805;01805829;01806052
sphacelate	00097148
regenerate	00097375;00097695;00167343;00167632;00168201;00168396;00385291;00385860;01634614
revitalize	00097375;00164466
rejuvenate	00097535;00168396;00251763;00579939;00796045
boot	00098100;01375221
reboot	00098100
bring up	00098100;01026199;01027255;01633150;01863840;01978076;02403303;02545454
resurrect	00098271;00098524;00168718
raise	00098271;00158311;00230031;00354849;00545629;00551059;00558614;00643591;00746056;00853305;00943197;00952814;01027255;01100863;01158757;01158872;01633150;01665137;01743695;01759495;01763170;01977773;01978076;01979601;02311261;02402779;02545454
upraise	00098271
scab	00098717;02418069
skin over	00098843
granulate	00099128;00141344;00143989
poop out	00099271
peter out	00099271;02689494
run down	00099271;00106714;02008241;02072151;02156708;02285714;02381924
run out	00099271;00561324;00562648;00562791;02014892;02073816;02075385;02690607
conk out	00099271;00435327
exercise	00099475;00100305;00607488;01168409;02574587
work out	00099475;00100305;00252156;00252349;00636568;00638921;00640247;02617141
train	00099798;00604200;00604693;00835381;01153576;01456580;01940396;02392176;02393545;02515254;02559394
tumble	00099989;00204643;00212068;00434022;00591761;01475650;01871983;01980502;02045722;02051806;02101325
roll	00100164;00124886;00125097;00143024;00325228;01057850;01393934;01525056;01528927;01870178;01870596;01879677;01885173;01891013;01905776;02202528;02327592;02693093
work	00100305;00149916;00459426;00459709;00636568;01165070;01237919;01528454;01544013;01632781;01663142;01672498;01745327;01821541;01856435;02054955;02121463;02378106;02413117;02415985;02418610;02441810;02449024;02531113;02542223;02600976;02757146
limber	00100891;01606541
tone	00101031;00290736;00290894;00984325;01068797
tone up	00101031
strengthen	00101031;00220887;00221295
fart	00101383
break wind	00101383
spit	00101710;01047190;01447182;02763786
ptyalize	00101710
ptyalise	00101710
splutter	00102057;00988929
sputter	00102057;00557078;00988929;01925765;02190806
stub	00102174;00314155;01213186;01569964
harm	00102340
salivate	00102545;01831367
drivel	00102728
drool	00102728;01831367
slabber	00102728
slaver	00102728
slobber	00102728
dribble	00102728;01411414;01614420;02074802
blush	00103071;00289921
crimson	00103071
flush	00103071;00455823;00456167;00456323;00456484;01309802;02203949
redden	00103071;00289793;00535917
pale	00103373
blanch	00103373;00323360
blench	00103373
etiolate	00103495;00133944;00226116
tan	00103629;00512511
bronze	00103629;00282673
suntan	00103780
sun	00103901;02117029
sunbathe	00103901
sunburn	00104053
burn	00104053;00196708;00374419;00377673;00378713;00379335;01207620;01760121;01833234;02124916;02125513;02273726;02490911;02768426;02774832
generalize	00104219;00972247;01024429;01024915
generalise	00104219;00972247;01024429;01024915
metastasize	00104421
metastasise	00104421
discharge	00104622;00449635;00905999;01100154;01136251;01136664;01379697;01491961;01492094;02427126;02569639
expel	00104622;01111362;02406951;02507387
eject	00104622;01378302;01471205;02081246
emit	00105087;00985856;02773266
pass off	00105087;00340744;00422644;00803184;02056889;02138957
joke	00105308;00855315
jest	00105308;00855315
clown	00105532
clown around	00105532
antic	00105532
feel	00105712;00692071;00717144;01212242;01212716;01212916;01775456;02110460;02115034;02132078;02138815;02290872;02736346
feel like a million	00105971
feel like a million dollars	00105971
gown	00106346
jaundice	00106477;00478038
piffle	00106597;01038676
run over	00106714;02076087
pack on	00106914
call	00107035;00693282;00740588;00740752;00755926;00756201;00785570;00791110;00794133;00824407;00871057;00875684;00915018;00919743;00973047;00977068;01030757;01064761;01070017;01070815;01903010;02305021;02364060;02434657;02493222;02493550;02607453;02649505
make as if	00107272
fracture	00107543;00107747;00108107;00204101;00336176;01624121
refracture	00107925
give	00108408;00108551;00341976;00675490;00734247;00750622;00750978;00773851;00880397;00888984;00889530;00946279;01062189;01062366;01062618;01071660;01178107;01180862;01452389;01632192;01632595;01651214;01719971;01720142;01737358;01852407;01993067;02204104;02205012;02205200;02235554;02240624;02301114;02313721;02314145;02314354;02321848;02322074;02344167;02348591;02363033;02364552;02568816;02569967
pack	00108713;01453787;01485079;01485761;01486416;01486664;01487510;01577402;01929984;02068059;02091230;02401678;02722977
snuff	00109067;02130617
froth	00109197;00512936;00520443
change	00109468;00122978;00126072;00161033;00163059;00169266;00551194;00552287;02092508;02262178
shade	00113228;00113413;01480334;01699462;02774660
brutalize	00113661;00113860;02521600
brutalise	00113661;00113860;02521600
animalize	00113661;00113860;01684651
animalise	00113661;00113860;01684651
caramelize	00114099;00114423
caramelise	00114099;00114423
rasterize	00114289
convert	00114645;00114965;00161033;00161795;00381684;00385082;00386056;00771598;01086999;01087135;01087277
humify	00115887
verbalize	00116011;00942415;00944022;00945313
verbalise	00116011;00942415;00944022;00945313
creolize	00116173
sporulate	00116304;01756536
novelize	00116427
novelise	00116427
fictionalize	00116427;01638718
fictionalise	00116427;01638718
deaden	00116696;00192383;00193672;00391231;00439909;00440042;01611026
opalize	00116893;00117038
opalise	00116893;00117038
receive	00117154;00523831;00618785;00688780;00902346;01175135;01472854;02111702;02112480;02113108;02214901;02499160;02745355
reconvert	00117306
malt	00117432;00117565;00117686;00186146
stay	00117793;00461855;01196647;01347325;01861378;02013215;02565847;02625202;02643286;02733337;02736899
remain	00117793;02643676;02733337;02736899
keep out	00118243;02454205
continue	00118331;00783045;01999581;02415305;02685709;02690747;02693758;02733337;02753584;02753797
keep abreast	00118572
follow	00118572;00150596;00352060;00591133;00731071;01732234;01748331;01995963;02002464;02004900;02203116;02351891;02411715;02450790;02460829;02547977;02567612;02606252;02631420;02718647;02726024;02726229;02726419;02726572
sit tight	00118730
differentiate	00118882;00119074;00119332;00644465;00652006;00653662
speciate	00119074
specialize	00119074;00438402;00438687;01023982;02451029
specialise	00119074;00438402;00438687;01023982;02451029
dedifferentiate	00119533
mutate	00119681
arterialize	00119903
arterialise	00119903
revert	00120025;00387981
render	00120483;00445930;00961859;01062618;01064275;01363943;01632192;01690851;01736053;02298282;02314987;02315308;02332196
let	00120604;00497754;00773535;00803980;02213685;02427979
experience	00120854;00598039;01775456;02112480;02114674
alternate	00121022;00121314;00121486;00606325;02398868
take turns	00121022
spell	00121195;00934598;00939909;01066582;01703755;02417496
jump	00121314;00155355;00155535;00561468;00618188;01085330;01123596;01863036;01914366;01967949;01969163;01972282;02015717;02109360;02680375
interchange	00121486;00121734;02262178;02262575
tack	00121486;01331195;01334030;01360132;01660471;01950267
switch	00121486;00140571;00380830;00551194;01414284;01512805;02263812
flip	00121486;00585887;00719845;01225522;01244178;01512805;01515257;01897072;01897458;01897594;02157453
flip-flop	00121486
counterchange	00121734
transpose	00121734;00381095;00381543;00554484;00556317;01710490;01871289
vascularize	00121905;00582748
vascularise	00121905;00582748
decrepitate	00122097;00122293
crackle	00122456;01060096;02179828
suburbanize	00122661;00122826
suburbanise	00122661;00122826
vary	00122978;00437832;02667330;02668375
modulate	00123702;00171471;00300122;00984325;01733021
avianize	00123882
avianise	00123882
step	00124467;00491658;01259051;01932791;02095677;02095956;02096152;02335243;02522260;02569531
scroll	00124662
roll up	00124886;00436641;00436806;01348271;01489634;02010467;02309962
glaze	00125255;01272085;02200824;02340359
glass	00125255;00188912;01590496;02157120;02340359
glass over	00125255
glaze over	00125255;02162464
revolutionize	00125441;00606705;02407837
revolutionise	00125441;00606705
overturn	00125441;00718035;00801460;01913390;01913971;02407551
bald	00125951
modify	00126072;00169614;00171140
sensualize	00133786;00728974;01684368
sensualise	00133786
carnalize	00133786;00728974;01684368
carnalise	00133786
barbarize	00134136;00134372
barbarise	00134136;00134372
alkalinize	00134545;00134706
alkalinise	00134545;00134706
mythologize	00134821;01638276
mythologise	00134821;01638276
mythicize	00134821;00625328
mythicise	00134821;00625328
allegorize	00135093;00625935
allegorise	00135093;00625935
demythologize	00135386
demythologise	00135386
bring	00135665;00769379;01435927;01436773;01441539;01621566;01632781;01812185;02081903;02252172;02329474
land	00135665;01983915;01985050;01985293;01985450;02091423;02363526
secularize	00135852;02226576
secularise	00135852
rubberize	00136062
rubberise	00136062
rubber	00136062
coarsen	00136251;01256032
anodize	00136375
anodise	00136375
citrate	00136481
equilibrate	00136608;02678923
leave	00136799;00360745;00614532;00615374;02013448;02019450;02233837;02301114;02361226;02388582;02641740;02727313;02735289;02736010
leave alone	00136799
leave behind	00136799;00360745;02085825
let alone	00136799
impact	00137133;01346164
bear upon	00137133
bear on	00137133;00768022;02681865;02685709
touch on	00137133;00261534;01026772;02681865
touch	00137133;00287688;00592037;01028737;01174998;01208316;01208838;01209469;01210147;01774723;02131823;02605322;02677976;02681865;02691488
strike a blow	00137611
repercuss	00137760
tell on	00137889;00843665
redound	00138037;00155835;02141485
bacterize	00138180
bacterise	00138180
change by reversal	00138328
reverse	00138328;00387386;00387636;00718035;00801460
turn the tables	00138980
turn the tide	00138980
commutate	00139187
alchemize	00139406
alchemise	00139406
alcoholize	00139549;00139728;01179031
alcoholise	00139549;00139728
change integrity	00139943
switch over	00140571
exchange	00140571;00161033;00161795;02262178;02262575;02398631
change shape	00140787
change form	00140787
deform	00140787;00477675;00478596;01282617;01353381;01587796
individuate	00141182;02704020
grain	00141344;00143989;01365708;01533686
tie	00141452;00234918;01117608;01288043;01357376;01358114;01662338;02495105;02543752
